index,code,name_x,county,city,full_address,long,lat,district,name_y,region,grades,title_I,percent_EDS,S_P_grade,growth_status,EOG,grad_rate
2685,970344,"Mount Pleasant Elementary, Ferguson",Wilkes,Ferguson,"532 Champion Mt Pleasant Rd, Ferguson, NC 28624",-81.3258015,36.1491173,,,,,,,,,,
2686,970348,"Mountain View Elementary, Hays",Wilkes,Hays,"5464 Mountain View Rd, Hays, NC 28635",-81.1160644,36.2486906,,,,,,,,,,
2687,970352,Mulberry Elementary,Wilkes,North Wilkesboro,"190 Mulberry School Rd, North Wilkesboro, NC 28659",-81.1789055,36.2364154,,,,,,,,,,
2688,970356,North Wilkes High,Wilkes,Hays,"2986 Traphill Rd, Hays, NC 28635",-81.0983591,36.2824651,,,,,,,,,,
2689,970358,North Wilkes Middle,Wilkes,North Wilkesboro,"2776 Yellow Banks Road, North Wilkesboro, NC 28659",-81.1498353,36.2631367,,,,,,,,,,
2690,970360,North Wilkesboro Elementary,Wilkes,North Wilkesboro,"200 Flint Hill Rd, North Wilkesboro, NC 28659",-81.140448,36.178693,,,,,,,,,,
2691,970368,Roaring River Elementary,Wilkes,Roaring River,"283 White Plains Rd, Roaring River, NC 28669",-81.0033584,36.2079466,,,,,,,,,,
2692,970370,Ronda-Clingman Elementary,Wilkes,Ronda,"316 Ronda-Clingman School Rd, Ronda, NC 28670",-80.934479,36.205139,,,,,,,,,,
2693,970376,Traphill Elementary,Wilkes,Traphill,"9794 Traphill Rd, Traphill, NC 28685",-81.028789,36.34727,,,,,,,,,,
2694,970388,West Wilkes High,Wilkes,Millers Creek,"6598 Boone Trail, Millers Creek, NC 28651",-81.2596211,36.1858833,,,,,,,,,,
2695,970389,West Wilkes Middle,Wilkes,Wilkesboro,"1677 North NC Hwy 16, Wilkesboro, NC 28697",-81.2411836,36.1694871,,,,,,,,,,
2696,970390,Wilkes Central High,Wilkes,Wilkesboro,"1179 Moravian Falls Rd, Wilkesboro, NC 28697",-81.1756953,36.1159631,,,,,,,,,,
2697,970392,Wilkesboro Elementary,Wilkes,Wilkesboro,"1248 School St, Wilkesboro, NC 28697",-81.176487,36.13371,,,,,,,,,,
2698,970393,Wilkes Early College High,Wilkes,Wilkesboro,"1328 S Collegiate Dr, Wilkesboro, NC 28697",-81.1827759,36.137136,,,,,,,,,,
2701,980306,Milton M Daniels Learning Cntr,Wilson,Wilson,"723 Elvie Street, Wilson, NC 27893",-77.9075979,35.712548,,,,,,,,,,
2702,980308,B O Barnes Elementary,Wilson,Wilson,"1913 Martin L King Parkway, Wilson, NC 27893",-77.8865965,35.712878,Wilson County Schools,B O Barnes Elementary,North Central,0K-05,Y,78.8,F,Not Met,22,
2703,980317,Charles H Darden Middle,Wilson,Wilson,"1665 Lipscomb Road, Wilson, NC 27893",-77.8835221,35.7198202,,,,,,,,,,
2704,980318,Beddingfield High,Wilson,Wilson,"4510 Old Stantonsburg Rd, Wilson, NC 27893",-77.8758512,35.6600796,,,,,,,,,,
2705,980320,Elm City Elementary,Wilson,Elm City,"5544 Lake Wilson Rd, Elm City, NC 27822",-77.870685,35.806823,,,,,,,,,,
2706,980324,Elm City Middle,Wilson,Elm City,"215 E Church St, Elm City, NC 27822",-77.858431,35.807864,,,,,,,,,,
2707,980336,Fike High,Wilson,Wilson,"500 Harrison Dr N, Wilson, NC 27893",-77.9219147,35.7534636,,,,,,,,,,
2708,980338,Forest Hills Middle,Wilson,Wilson,"1210 Forest Hills, Wilson, NC 27893",-77.9505747,35.7405796,,,,,,,,,,
2709,980340,Gardners Elementary,Wilson,Elm City,"5404 NC 42 Hwy E, Elm City, NC 27822",-77.7821918,35.7434692,,,,,,,,,,
2710,980342,James Hunt High,Wilson,Wilson,"4559 Lamm Rd, Wilson, NC 27893",-77.9984616,35.722231,,,,,,,,,,
2711,980344,John W Jones Elementary,Wilson,Wilson,"4028 Highway 42 West, Wilson, NC 27893",-77.9812011,35.7233811,,,,,,,,,,
2712,980348,Lee Woodard Elementary,Wilson,Black Creek,"103 Church St, Black Creek, NC 27813",-77.937862,35.639935,,,,,,,,,,
2713,980352,Lucama Elementary,Wilson,Lucama,"6260 Blalock Road, Lucama, NC 27851",-78.001982,35.641086,,,,,,,,,,
2714,980356,Margaret Hearne Elementary,Wilson,Wilson,"300 W Gold St, Wilson, NC 27893",-77.9089851,35.7322572,Wilson County Schools,Margaret Hearne Elementary,North Central,0K-05,Y,78.5,F,Not Met,26.8,
2715,980357,Vick Elementary,Wilson,Wilson,"504 N Carroll Street, Wilson, NC 27893",-77.8963519,35.719989,Wilson County Schools,Vick Elementary,North Central,PK-05,Y,84.4,D,Not Met,31.3,
2716,980360,"New Hope Elementary, Wilson",Wilson,Wilson,"4826 Packhouse Rd, Wilson, NC 27896",-77.9518241,35.7823933,,,,,,,,,,
2717,980364,Rock Ridge Elementary,Wilson,Wilson,"6605 Rock Ridge School Rd, Wilson, NC 27893",-78.068054,35.702098,,,,,,,,,,
2718,980380,Speight Middle,Wilson,Stantonsburg,"5514 Old Stantonsburg Road, Stantonsburg, NC 27883",-77.849744,35.6298826,,,,,,,,,,
2719,980384,Springfield Middle,Wilson,Lucama,"5551 Wiggins Mill Rd, Lucama, NC 27851",-78.030454,35.675838,,,,,,,,,,
2720,980388,Stantonsburg Elementary,Wilson,Stantonsburg,"409 S Main St, Stantonsburg, NC 27883",-77.828082,35.60347,,,,,,,,,,
2721,980390,Toisnot Middle,Wilson,Wilson,"1301 Corbett Ave N, Wilson, NC 27893",-77.9107642,35.7444456,Wilson County Schools,Toisnot Middle,North Central,8-Jun,Y,19.9,D,Not Met,44.1,
2722,980392,Vinson-Bynum Elementary,Wilson,Wilson,"1601 Tarboro St SW, Wilson, NC 27893",-77.9393934,35.7192611,,,,,,,,,,
2723,980396,Wells Elementary,Wilson,Wilson,"1400 Grove St N, Wilson, NC 27893",-77.9175018,35.7446682,,,,,,,,,,
2724,980397,Wilson Academy of Applied Technology,Wilson,Wilson,"4510 Old Stantonsburg Rd, Wilson, NC 27893",-77.8758512,35.6600796,,,,,,,,,,
2725,980398,Wilson Early College Academy,Wilson,Wilson,"902 Herring St, Wilson, NC 27893",-77.89572,35.7300975,,,,,,,,,,
2726,980400,Winstead Elementary,Wilson,Wilson,"1713 Downing St SW, Wilson, NC 27893",-77.930761,35.7126188,Wilson County Schools,Winstead Elementary,North Central,0K-05,Y,68.7,D,Exceeded,39.1,
2730,990304,Boonville Elementary,Yadkin,Boonville,"232 East Main Street, Boonville, NC 27011",-80.7049978,36.2326853,,,,,,,,,,
2731,990308,Courtney Elementary,Yadkin,Yadkinville,"2529 Courtney-Huntsville Rd, Yadkinville, NC 27055",-80.6023699,36.067118,,,,,,,,,,
2732,990312,East Bend Elementary,Yadkin,East Bend,"205 School Street, East Bend, NC 27018",-80.507444,36.214799,,,,,,,,,,
2733,990316,Fall Creek Elementary,Yadkin,East Bend,"2720 Smithtown Rd, East Bend, NC 27018",-80.588585,36.229058,,,,,,,,,,
2734,990320,Forbush Elementary,Yadkin,East Bend,"1400 Bloomtown Rd, East Bend, NC 27018",-80.4952509,36.1236527,,,,,,,,,,
2735,990321,Forbush Middle,Yadkin,East Bend,"1431 Falcon Rd, East Bend, NC 27018",-80.556528,36.139654,,,,,,,,,,
2736,990322,Forbush High,Yadkin,East Bend,"1525 Falcon Road, East Bend, NC 27018",-80.557878,36.144049,,,,,,,,,,
2737,990324,Jonesville Elementary,Yadkin,Jonesville,"101 Cedarbrook Rd, Jonesville, NC 28642",-80.8446207,36.2323906,,,,,,,,,,
2738,990325,Starmount Middle,Yadkin,Boonville,"2626 Longtown Rd, Boonville, NC 27011",-80.7708623,36.1867281,,,,,,,,,,
2739,990326,Starmount High,Yadkin,Boonville,"2516 Longtown Rd, Boonville, NC 27011",-80.7713097,36.182533,,,,,,,,,,
2740,990328,West Yadkin Elementary,Yadkin,Hamptonville,"4432 Old US 421 Hwy, Hamptonville, NC 27020",-80.7878461,36.1234682,,,,,,,,,,
2741,990332,Yadkin Early College,Yadkin,Yadkinville,"1001 College Drive, Yadkinville, NC 27055",-80.673628,36.1479533,,,,,,,,,,
2742,990336,Yadkinville Elementary,Yadkin,Yadkinville,"305 North State Street, Yadkinville, NC 27055",-80.660998,36.137908,,,,,,,,,,
2743,990340,Yadkin Success Academy,Yadkin,Yadkinville,"733 East Main Street, Yadkinville, NC 27055",-80.6430103,36.1360231,,,,,,,,,,
2745,995304,Bald Creek Elementary,Yancey,Burnsville,"100 Bald Creek School Road, Burnsville, NC 28714",-82.423218,35.91298,,,,,,,,,,
2746,995308,Bee Log Elementary,Yancey,Burnsville,"55 Bee Log Road, Burnsville, NC 28714",-82.408924,35.983203,,,,,,,,,,
2747,995312,Burnsville Elementary,Yancey,Burnsville,"395 Burnsville School Road, Burnsville, NC 28714",-82.2580444,35.917422,,,,,,,,,,
2748,995316,Cane River Middle,Yancey,Burnsville,"1128 Cane River School Road, Burnsville, NC 28714",-82.3776488,35.9122092,,,,,,,,,,
2749,995320,Clearmont Elementary,Yancey,Burnsville,"1175 Clearmont School Road, Burnsville, NC 28714",-82.298263,35.976992,,,,,,,,,,
2750,995324,East Yancey Middle,Yancey,Burnsville,"285 Georges Fork Road, Burnsville, NC 28714",-82.2576091,35.9113062,,,,,,,,,,
2751,995328,Micaville Elementary,Yancey,Burnsville,"112 State Hwy 80 South, Burnsville, NC 28714",-82.2145758,35.9046666,,,,,,,,,,
2752,995330,Mountain Heritage High,Yancey,Burnsville,"333 Mtn Heritage HS Road, Burnsville, NC 28714",-82.3332443,35.9085435,,,,,,,,,,
2753,995336,South Toe Elementary,Yancey,Burnsville,"139 South Toe School Rd, Burnsville, NC 28714",-82.18813,35.839666,,,,,,,,,,
36,010LEA,Alamance-Burlington Schools,Alamance,Burlington,"1712 Vaughn Road, Burlington, NC 27217",-79.4087567,36.1020902,,,,,,,,,,
37,01B000,River Mill Academy,Alamance,Graham,"235 Cheeks Lane, Graham, NC 27253",-79.3944205,36.0439505,,,,,,,,,,
38,01C000,Clover Garden,Alamance,Burlington,"2454 Altamhaw Union Ridge Road, Burlington, NC 27217",-79.4715982,36.1870915,,,,,,,,,,
39,01D000,The Hawbridge School,Alamance,Saxapahaw,"1735 Saxapahaw Bethlehem Church Rd, Saxapahaw, NC 27340",-79.3183385,35.9464853,,,,,,,,,,
51,020LEA,Alexander County Schools,Alexander,Taylorsville,"700 Liledoun Road, Taylorsville, NC 28681",-81.1894076,35.9131358,,,,,,,,,,
56,030LEA,Alleghany County Schools,Alleghany,Sparta,"85 Peachtree Street, Sparta, NC 28675",-81.1225595,36.5118416,,,,,,,,,,
67,040LEA,Anson County Schools,Anson,Wadesboro,"320 Camden Road, Wadesboro, NC 28170",-80.0808571,34.9632751,,,,,,,,,,
73,050LEA,Ashe County Schools,Ashe,Jefferson,"320 South Street, Jefferson, NC 28640",-81.4685355,36.4200057,,,,,,,,,,
85,060LEA,Avery County Schools,Avery,Newland,"775 Cranberry Street, Newland, NC 28657",-81.930037,36.0963223,,,,,,,,,,
86,06A000,Grandfather Academy,Avery,Banner Elk,"64 Grandfather Home Drive, Banner Elk, NC 28604",-81.8783765,36.1521736,Charter Schools,Grandfather Academy,Northwest,12-Jan,Y,50,F,,<5,
87,06B000,Williams Academy,Avery,Crossnore,"129 Allen Circle, Crossnore, NC 28616",-81.928458,36.024783,Charter Schools,Marjorie Williams Academy,Northwest,0K-12,Y,74.1,D,Met,43.2,
102,070LEA,Beaufort County Schools,Beaufort,Washington,"321 Smaw Road, Washington, NC 27889",-77.0184721,35.5427542,,,,,,,,,,
103,07A000,Washington Montessori,Beaufort,Washington,"2330 Old Bath Hwy, Washington, NC 27889",-76.9795696,35.5398036,,,,,,,,,,
111,080LEA,Bertie County Schools,Bertie,Windsor,"715 US Highway 13 North, Windsor, NC 27983",-76.9710287,36.0502042,,,,,,,,,,
112,08A000,Heritage Collegiate Leadership Academy,Bertie,Windsor,"118-B County Farm Road, Windsor, NC 27983",-76.9466248,35.9776865,Charter Schools,Three Rivers Academy,Northeast,0K-07,Y,72.4,F,Not Met,8.6,
126,090LEA,Bladen County Schools,Bladen,Elizabethtown,"1489 US Hwy 701 South, Elizabethtown, NC 28337",-78.6130962,34.6129885,,,,,,,,,,
127,09A000,Paul R Brown Leadership Academy,Bladen,Elizabethtown,"1300 Martin L King Jr Dr, Elizabethtown, NC 28337",-78.6176359,34.6212429,Charter Schools,Paul R Brown Leadership Academy,Sandhills,12-Jun,Y,72.3,F,Met,27.3,
128,09B000,Emereau Bladen,Bladen,Elizabethtown,"995 Airport Rd, Elizabethtown, NC 28337",-78.5733569,34.5989151,,,,,,,,,,
148,100LEA,Brunswick County Schools,Brunswick,Bolivia,"35 Referendum Drive, Bolivia, NC 28422",-78.1654392,34.0563348,,,,,,,,,,
149,10A000,Charter Day School,Brunswick,Leland,"7055 Bacon's Way, Leland, NC 28451",-78.1361514,34.2831272,,,,,,,,,,
150,10B000,South Brunswick Charter,Brunswick,Bolivia,"2260 Achievement Ave SE, Bolivia, NC 28422",-78.1988448,33.9733824,,,,,,,,,,
195,110LEA,Buncombe County Schools,Buncombe,Asheville,"175 Bingham Road, Asheville, NC 28806",-82.5839146,35.6068121,,,,,,,,,,
206,111LEA,Asheville City Schools,Buncombe,Asheville,"85 Mountain Street, Asheville, NC 28801",-82.5420027,35.5972057,,,,,,,,,,
207,11A000,Evergreen Community Charter,Buncombe,Asheville,"50 Bell Road, Asheville, NC 28805",-82.499019,35.60293,,,,,,,,,,
208,11B000,ArtSpace Charter School,Buncombe,Swannanoa,"2030 US Hwy 70, Swannanoa, NC 28778",-82.4288491,35.5948191,,,,,,,,,,
209,11C000,Invest Collegiate - Imagine,Buncombe,Asheville,"1000 Brevard Road, Suite 175, Asheville, NC 28806",-82.6056569,35.5250687,,,,,,,,,,
210,11D000,The Franklin School of Innovation,Buncombe,Asheville,"21 Innovation Dr, Asheville, NC 28806",-82.6301728,35.5412452,,,,,,,,,,
211,11K000,Francine Delany New School,Buncombe,Asheville,"119 Brevard Road, Asheville, NC 28806",-82.5937371,35.5736457,,,,,,,,,,
239,120LEA,Burke County Schools,Burke,Morganton,"700 East Parker Road, Morganton, NC 28655",-81.649227,35.7261084,,,,,,,,,,
240,12A000,New Dimensions,Burke,Morganton,"550 Lenoir Road, Morganton, NC 28655",-81.6875629,35.7724786,,,,,,,,,,
280,130LEA,Cabarrus County Schools,Cabarrus,Concord,"4401 Old Airport Road, Concord, NC 28025",-80.5063172,35.3891011,,,,,,,,,,
289,132LEA,Kannapolis City Schools,Cabarrus,Kannapolis,"100 Denver Street, Kannapolis, NC 28083",-80.6167774,35.4952799,,,,,,,,,,
290,13A000,Carolina International School,Cabarrus,Concord,"9545 Poplar Tent Road, Concord, NC 28027",-80.7366426,35.4093568,,,,,,,,,,
291,13B000,Cabarrus Charter Academy,Cabarrus,Concord,"355 Poplar Crossing Dr NW, Concord, NC 28027",-80.668976,35.4087319,Charter Schools,Cabarrus Charter Academy,Southwest,0K-12,Y,36.1,D,Not Met,47,
292,13C000,A.C.E. Academy,Cabarrus,Harrisburg,"7807 Caldwell Road, Harrisburg, NC 28075",-80.6730051,35.3082994,Charter Schools,A.C.E. Academy,Southwest,0K-08,Y,57.1,D,Met,39.1,
293,13D000,Kannapolis Charter Academy,Cabarrus,Kannapolis,"1911 Concord Lake Road, Kannapolis, NC 28083",-80.5991251,35.4595013,Charter Schools,Concord Lake STEAM Academy,Southwest,0K-08,Y,50.1,D,Not Met,42.7,
320,140LEA,Caldwell County Schools,Caldwell,Lenoir,"1914 Hickory Boulevard SW, Lenoir, NC 28645",-81.5141243,35.8807309,,,,,,,,,,
326,150LEA,Camden County Schools,Camden,Camden,"174 NC Hwy 343 N, Camden, NC 27921",-76.182029,36.334572,,,,,,,,,,
344,160LEA,Carteret County Public Schools,Carteret,Beaufort,"107 Safrit Drive, Beaufort, NC 28516",-76.6497359,34.7176112,,,,,,,,,,
345,16B000,Tiller School,Carteret,Beaufort,"1950 Live Oak Street, Beaufort, NC 28516",-76.6340875,34.7348897,,,,,,,,,,
352,170LEA,Caswell County Schools,Caswell,YANCEYVILLE,"319 East Main Street, YANCEYVILLE, NC 27379",-79.3303372,36.4046876,,,,,,,,,,
381,180LEA,Catawba County Schools,Catawba,Newton,"2285 North Anderson Avenue, Newton, NC 28658",-81.2173056,35.6863169,,,,,,,,,,
391,181LEA,Hickory City Schools,Catawba,Hickory,"432 4th Avenue SW, Hickory, NC 28602",-81.346449,35.728343,,,,,,,,,,
399,182LEA,Newton Conover City Schools,Catawba,Newton,"605 North Ashe Avenue, Newton, NC 28658",-81.2225742,35.668359,,,,,,,,,,
418,190LEA,Chatham County Schools,Chatham,Pittsboro,"369 West St, Pittsboro, NC 27312",-79.183995,35.7198578,,,,,,,,,,
419,19A000,Chatham Charter,Chatham,Siler City,"2200 Hamp Stone Rd, Siler City, NC 27344",-79.4809351,35.742891,,,,,,,,,,
420,19B000,Woods Charter,Chatham,Chapel Hill,"160 Woodland Grove Ln, Chapel Hill, NC 27516",-79.1099166,35.8147983,,,,,,,,,,
421,19C000,Willow Oak Montessori,Chatham,Chapel Hill,"50101 Governors Dr, Suite 170, Chapel Hill, NC 27517",-79.0248633,35.8546518,,,,,,,,,,
435,200LEA,Cherokee County Schools,Cherokee,Murphy,"911 Andrews Road, Murphy, NC 28906",-84.0200057,35.1019261,,,,,,,,,,
436,20A000,The Learning Center,Cherokee,Murphy,"945 Conaheeta Street, Murphy, NC 28906",-84.0350605,35.0942496,,,,,,,,,,
441,210LEA,Edenton-Chowan Schools,Chowan,Edenton,"406 West Queen Street, Edenton, NC 27932",-76.6170371,36.0618492,,,,,,,,,,
445,220LEA,Clay County Schools,Clay,Hayesville,"154 Yellow Jacket Drive, Hayesville, NC 28904",-83.8162763,35.040159,,,,,,,,,,
475,230LEA,Cleveland County Schools,Cleveland,Shelby,"400 West Marion Street, Shelby, NC 28150",-81.5456729,35.2930369,,,,,,,,,,
476,23A000,Pinnacle Classical Academy,Cleveland,Shelby,"2401 Joes Lake Rd, Shelby, NC 28152",-81.4951889,35.2546965,,,,,,,,,,
495,240LEA,Columbus County Schools,Columbus,Whiteville,"817 Washington Street, Whiteville, NC 28472",-78.72054,34.335952,,,,,,,,,,
501,241LEA,Whiteville City Schools,Columbus,Whiteville,"107 W Walter Street, Whiteville, NC 28472",-78.7037297,34.3231474,,,,,,,,,,
502,24B000,Thomas Academy,Columbus,Lake Waccamaw,"400 Flemington Dr, Lake Waccamaw, NC 28450",-78.5242447,34.3183035,,,,,,,,,,
503,24N000,Columbus Charter School,Columbus,Whiteville,"35 Bacon's Way, Whiteville, NC 28472",-78.7730036,34.4055494,,,,,,,,,,
529,250LEA,Craven County Schools,Craven,New Bern,"3600 Trent Road, New Bern, NC 28562",-77.0987937,35.0946201,,,,,,,,,,
617,260LEA,Cumberland County Schools,Cumberland,Fayetteville,"2465 Gillespie Street, Fayetteville, NC 28306",-78.8963629,35.0142329,,,,,,,,,,
618,26B000,Alpha Academy,Cumberland,Fayetteville,"8030 Raeford Road, Fayetteville, NC 28304",-79.066933,35.0340488,,,,,,,,,,
619,26C000,The Capitol Encore Academy,Cumberland,Fayetteville,"126 Hay Street, Fayetteville, NC 28301",-78.8790444,35.0534229,Charter Schools,The Capitol Encore Academy,Sandhills,0K-08,Y,59.1,D,Not Met,46.8,
630,270LEA,Currituck County Schools,Currituck,Currituck,"2958 Caratoke Hwy, Currituck, NC 27929",-76.0183225,36.4444137,,,,,,,,,,
631,27A000,Water's Edge Village School,Currituck,Corolla,"1126 Schoolhouse Lane, Corolla, NC 27927",-75.832048,36.3782629,,,,,,,,,,
643,280LEA,Dare County Schools,Dare,Nags Head,"3020 S. Wrightsville Ave, Nags Head, NC 27959",-75.6384021,35.9767401,,,,,,,,,,
680,290LEA,Davidson County Schools,Davidson,Lexington,"250 County School Road, Lexington, NC 27292",-80.1995609,35.8171771,,,,,,,,,,
688,291LEA,Lexington City Schools,Davidson,Lexington,"1010 Fair Street, Lexington, NC 27292",-80.2481454,35.8332023,,,,,,,,,,
693,292LEA,Thomasville City Schools,Davidson,Thomasville,"400 Turner Street, Thomasville, NC 27360",-80.0665619,35.8945014,,,,,,,,,,
706,300LEA,Davie County Schools,Davie,Mocksville,"220 Cherry St, Mocksville, NC 27028",-80.5567355,35.8970536,,,,,,,,,,
720,310LEA,Duplin County Schools,Duplin,Kenansville,"315 N Main Street, Kenansville, NC 28349",-77.961105,34.9640185,,,,,,,,,,
775,320LEA,Durham Public Schools,Durham,Durham,"511 Cleveland Street, Durham, NC 27701",-78.8976607,35.9971619,,,,,,,,,,
776,32A000,Maureen Joy Charter School,Durham,Durham,"107 South Driver Street, Durham, NC 27703",-78.8770359,35.9852243,,,,,,,,,,
777,32B000,Healthy Start Academy,Durham,Durham,"807 West Chapel Hill Street, Durham, NC 27701",-78.9137691,35.996406,Charter Schools,Healthy Start Academy,North Central,0K-08,Y,69.9,D,Exceeded,43.7,
778,32C000,Carter Community Charter,Durham,Durham,"1955 West Cornwallis Road, Durham, NC 27705",-78.955472,35.9812192,Charter Schools,Carter Community Charter,North Central,0K-08,Y,69.5,D,Met,33.1,
779,32D000,Kestrel Heights School,Durham,Durham,"4900 Prospectus Drive, Durham, NC 27713",-78.8935753,35.8961597,,,,,,,,,,
780,32H000,Research Triangle Charter,Durham,Durham,"2418 Ellis Road, Durham, NC 27703",-78.8510929,35.936744,,,,,,,,,,
781,32K000,Central Park School For Child,Durham,Durham,"724 Foster Street, Durham, NC 27701",-78.9009536,36.0045814,,,,,,,,,,
782,32L000,Voyager Academy,Durham,Durham,"4302 Ben Franklin Blvd, Durham, NC 27704",-78.8936107,36.0469596,,,,,,,,,,
783,32M000,Global Scholars Academy,Durham,Durham,"311 Dowd St, Durham, NC 27701",-78.8929997,36.0008147,Charter Schools,Global Scholars Academy,North Central,0K-08,Y,85.6,D,Not Met,49.2,
784,32N000,Research Triangle High School,Durham,Durham,"3106 East NC Highway 54, Durham, NC 27709",-78.8744036,35.8950459,,,,,,,,,,
785,32P000,The Institute Development Young Leaders,Durham,Durham,"4300 S. Miami Blvd., Durham, NC 27703",-78.8511015,35.8997647,Charter Schools,The Institute Development Young Leaders,North Central,0K-08,Y,51.4,D,Met,34.7,
786,32Q000,Reaching All Minds Academy,Durham,Durham,"2703 Holloway St., Durham, NC 27703",-78.8515471,35.9891291,Charter Schools,Reaching All Minds Academy,North Central,0K-07,Y,21.1,F,Met,29,
787,32R000,Excelsior Classical Academy,Durham,Durham,"4100 N Roxboro Street, Durham, NC 27704",-78.9003424,36.047305,,,,,,,,,,
788,32S000,KIPP Durham College Preparatory,Durham,Durham,"1107 Holloway Street, Durham, NC 27701",-78.8811772,35.9948357,Charter Schools,KIPP Durham College Preparatory,North Central,8-May,Y,70.1,D,Exceeded,35.8,
803,330LEA,Edgecombe County Public School,Edgecombe,Tarboro,"2311 North Main Street, Tarboro, NC 27886",-77.5478013,35.9180451,,,,,,,,,,
804,33A000,North East Carolina Prep,Edgecombe,Tarboro,"274 Husky Trail, Tarboro, NC 27886",-77.5805893,35.8918605,,,,,,,,,,
885,340LEA,Forsyth County Schools,Forsyth,Winston Salem,"475 Corporate Square Drive, Winston Salem, NC 27105",-80.2811901,36.180396,,,,,,,,,,
886,34B000,Quality Education Academy,Forsyth,Winston-Salem,"5012-D Lansing Dr, Winston-Salem, NC 27105",-80.2056226,36.1503419,,,,,,,,,,
887,34D000,Carter G Woodson School,Forsyth,Winston-Salem,"437 Goldfloss Street, Winston-Salem, NC 27127",-80.2304324,36.0675488,Charter Schools,Carter G Woodson School,Piedmont-Triad,0K-12,Y,67.3,F,Not Met,26.3,83.3
888,34F000,Forsyth Academy,Forsyth,Winston-Salem,"5426 Shattalon Drive, Winston-Salem, NC 27106",-80.2992777,36.1692078,Charter Schools,Forsyth Academy,Piedmont-Triad,0K-08,Y,81.9,D,Not Met,46.1,
889,34G000,The Arts Based School,Forsyth,Winston-Salem,"1380 Martin Luther King Jr Dr, Winston-Salem, NC 27101",-80.2437942,36.1038221,,,,,,,,,,
890,34H000,NC Leadership Charter Academy,Forsyth,Kernersville,"4353 High Point Rd, Kernersville, NC 27284",-80.1112753,36.046257,,,,,,,,,,
907,350LEA,Franklin County Schools,Franklin,Louisburg,"53 West River Road, Louisburg, NC 27549",-78.30671,36.094594,,,,,,,,,,
908,35A000,Crosscreek Charter School,Franklin,Louisburg,"306 Sandalwood Avenue, Louisburg, NC 27549",-78.2929867,36.0947206,,,,,,,,,,
